71998 123379
21445 24074 1
11194 11316 1
11194 11317 1
11194 11318 1
68919 68920 1
22959 22960 1
22959 22961 1
9949 9950 1
10688 33440 1
17438 69090 1
17438 69089 1
34610 34611 1
22361 62366 1
10688 33439 1
23759 23760 1
42157 43029 1
38824 62759 1
4002 4003 1
42157 43030 1
42157 43033 1
42157 43031 1
42157 43032 1
4417 4820 1
8850 8854 1
8907 8908 1
8850 8852 1
8850 8853 1
8907 8909 1
8850 8851 1
4003 9827 1
4003 9826 1
66278 66279 1
4003 9825 1
17438 69047 1
66278 66280 1
8907 8910 1
114 115 1
15065 15067 1
32057 32166 1
15065 15066 1
22702 22704 1
22702 22705 1
22702 22706 1
22702 22707 1
43884 7775 1
22702 22703 1
66734 66890 1
20994 26133 1
51101 51102 1
51759 51889 1
28663 28666 1
28663 28665 1
28663 28664 1
13663 13664 1
15170 6648 1
26789 26790 1
17431 4775 1
38824 62766 1
56032 56035 1
56032 56034 1
56032 56033 1
18437 18439 1
18437 18438 1
38824 62761 1
38824 62760 1
38824 62765 1
38824 62764 1
38824 62763 1
38824 62762 1
16856 16857 1
22946 4232 1
12465 20274 1
12465 20275 1
58103 68479 1
58103 68478 1
58103 68477 1
19843 19844 1
25841 44864 1
15208 15209 1
49214 838 1
19095 19096 1
14471 26667 1
48265 48266 1
17869 17870 1
31003 5189 1
11355 42826 1
11355 42825 1
11355 42828 1
11355 42827 1
55215 55216 1
55215 55217 1
21794 9788 1
7247 7248 1
44561 44562 1
44561 44564 1
44561 44563 1
18934 18935 1
182 60388 1
182 60389 1
17800 39533 1
8208 8209 1
25841 44887 1
38021 38025 1
38021 38026 1
38021 38023 1
38021 38024 1
38021 38022 1
17800 39531 1
17438 69111 1
17438 69112 1
57952 58063 1
47935 47936 1
57388 57389 1
16654 16696 1
16654 16697 1
16654 16656 1
16654 16655 1
55453 55454 1
55453 55455 1
13424 13519 1
13424 13518 1
13870 15070 1
17438 69105 1
17438 69104 1
51759 51807 1
51759 51806 1
51759 51805 1
660 662 1
660 661 1
32509 60352 1
51759 51804 1
16654 16698 1
16654 16699 1
30946 30948 1
30946 30947 1
49248 49249 1
43975 62360 1
43975 62361 1
52299 6898 1
16654 16700 1
38055 46974 1
37937 38395 1
22702 22807 1
61252 61253 1
7686 7687 1
61252 61254 1
68670 7613 1
68670 7616 1
2410 43986 1
60878 68628 1
62284 62285 1
3775 3779 1
23179 23180 1
3775 3778 1
23179 23181 1
3775 3777 1
51759 51760 1
3775 3776 1
31366 32806 1
32611 33008 1
63006 63007 1
66923 66924 1
17869 17900 1
47572 47574 1
47572 47573 1
59749 950 1
20393 20834 1
12608 12609 1
10512 7098 1
32611 33045 1
61741 61742 1
2022 47141 1
54244 54245 1
22343 2600 1
69438 9821 1
16264 16266 1
35198 53697 1
16264 16265 1
66390 66391 1
66390 66392 1
15164 24296 1
15164 24294 1
6637 7241 1
22926 70209 1
61741 61798 1
54162 68257 1
29495 29972 1
19547 4295 1
17993 18515 1
17993 18514 1
5745 5746 1
35501 35502 1
35501 35503 1
13731 13733 1
13731 13732 1
1042 55848 1
1042 55849 1
63152 63381 1
29495 29932 1
29495 29931 1
17090 45507 1
13990 40415 1
63152 63380 1
13990 40416 1
13990 40413 1
13990 40414 1
13990 40412 1
63152 63379 1
63783 63784 1
63783 63785 1
22967 24682 1
11899 11900 1
44512 44513 1
50940 50941 1
22623 22970 1
22623 22971 1
63006 63026 1
17296 17298 1
51560 51621 1
17296 17299 1
17296 17297 1
34431 34432 1
14783 15123 1
34431 34433 1
37154 67725 1
56514 56516 1
51560 51631 1
56514 56515 1
60878 68562 1
60878 68563 1
20 34290 1
51882 52700 1
51882 52701 1
32176 52203 1
40203 6729 1
40203 6728 1
3326 49461 1
67959 67960 1
30788 31053 1
10072 40757 1
10072 40756 1
69177 69178 1
69177 69179 1
19719 19720 1
16654 16884 1
25112 4030 1
23235 60393 1
23235 60392 1
36210 36211 1
65664 65665 1
65664 65667 1
65664 65666 1
69177 69180 1
22850 62750 1
51483 51484 1
13135 15112 1
51483 51485 1
54689 54692 1
54689 54691 1
54689 54690 1
32057 32372 1
17296 17300 1
32057 32373 1
17296 17301 1
32057 32371 1
32057 32374 1
63168 63169 1
56831 56832 1
14561 14562 1
14561 14563 1
14561 14564 1
41818 7391 1
28614 28617 1
28614 28616 1
28614 28615 1
7139 7140 1
59229 59230 1
5388 5389 1
23496 23497 1
56705 7589 1
42171 42172 1
42171 42173 1
7098 8678 1
22850 62749 1
3659 9 1
36641 36642 1
65010 65310 1
65010 65311 1
55970 55971 1
55970 55972 1
12517 12519 1
12517 12518 1
21649 23254 1
48902 53681 1
14114 6215 1
2999 3000 1
28658 8371 1
28658 8372 1
28658 8370 1
64650 64706 1
64650 64705 1
68422 68423 1
41252 41254 1
41252 41253 1
21887 914 1
20902 20903 1
61289 61290 1
43623 43625 1
43623 43624 1
23282 3167 1
62960 62961 1
62960 62962 1
62960 62963 1
20304 21542 1
51765 51767 1
51765 51768 1
51765 51766 1
21414 9655 1
21649 23269 1
21649 23270 1
6617 6620 1
6617 6618 1
6617 6619 1
14494 49586 1
14494 49587 1
14494 49584 1
14494 49585 1
65059 65235 1
29495 29832 1
27264 27270 1
27264 27272 1
27264 27271 1
24370 24374 1
24370 24372 1
24370 24373 1
24370 24371 1
27264 27269 1
27264 27268 1
27264 27267 1
27264 27266 1
27264 27265 1
15662 68801 1
15662 68800 1
12345 12348 1
12345 12347 1
12345 12349 1
37673 37798 1
22492 23750 1
29495 29871 1
20479 23244 1
12345 12346 1
12345 12350 1
5481 5485 1
5638 5639 1
5481 5486 1
15109 15749 1
5481 5483 1
5481 5484 1
13287 69374 1
5481 5482 1
18117 18118 1
18117 18119 1
5638 5640 1
2831 3187 1
2831 3189 1
2831 3188 1
37673 37796 1
37673 37797 1
37673 37795 1
39982 4378 1
27315 27316 1
31932 32262 1
31932 32261 1
46910 46912 1
46910 46911 1
21751 24960 1
21247 43841 1
10000 9999 1
17807 64 1
56289 56290 1
56289 56291 1
18617 18618 1
18617 18619 1
24217 24218 1
32057 32278 1
32057 32277 1
32057 32276 1
32057 32279 1
16593 16594 1
32057 32280 1
14176 53353 1
10536 10538 1
54837 54839 1
16172 16173 1
54837 54838 1
2022 47380 1
2022 47381 1
7695 7696 1
7695 7697 1
12546 52490 1
58903 58904 1
49392 49393 1
49392 49394 1
50918 50919 1
61510 61573 1
61510 61572 1
17302 17303 1
61510 61511 1
27875 3398 1
71840 71841 1
71840 71842 1
209 2779 1
46721 55766 1
7064 7066 1
7064 7065 1
71840 71872 1
71840 71873 1
22416 44115 1
8688 8689 1
12175 17738 1
31521 3788 1
63185 63186 1
54424 69079 1
54424 69080 1
54424 69081 1
13424 13425 1
13424 13426 1
61260 61261 1
16621 16622 1
3887 43975 1
6637 7063 1
6637 7062 1
215 48 1
20109 25246 1
35037 35063 1
35037 35064 1
12962 36123 1
12962 36125 1
12962 36124 1
38083 38084 1
64081 70260 1
73 84 1
73 82 1
73 83 1
73 80 1
73 81 1
73 76 1
73 75 1
73 74 1
73 79 1
73 78 1
73 77 1
63152 63154 1
63152 63153 1
22616 22618 1
2976 5862 1
22616 22617 1
55499 55500 1
20605 41730 1
21188 24064 1
21188 24063 1
21188 24062 1
37673 37674 1
35883 35886 1
35883 35885 1
38549 38550 1
35883 35884 1
42423 42424 1
29406 29408 1
42423 42425 1
29406 29407 1
5969 6231 1
23109 551 1
5969 6250 1
31236 31237 1
34728 34729 1
47159 47223 1
17993 18337 1
47159 47224 1
34728 34730 1
44079 44080 1
44079 44081 1
70507 70509 1
44388 61415 1
44388 61416 1
70507 70508 1
10044 14945 1
20943 23291 1
20943 23290 1
15911 40865 1
36965 36972 1
36965 36973 1
29573 68778 1
29573 68779 1
15911 40864 1
23001 23002 1
23001 23003 1
36965 36966 1
28889 51615 1
20417 21149 1
2883 2884 1
2883 2885 1
63899 65458 1
20737 27679 1
20737 27678 1
28889 51634 1
28889 51632 1
20834 6436 1
57157 65150 1
12962 36279 1
2785 2786 1
60209 60210 1
18637 18752 1
2785 2787 1
37972 38113 1
15235 5099 1
61212 61214 1
12386 30029 1
17297 17300 1
61212 61213 1
31511 672 1
17297 17301 1
18653 18655 1
18653 18656 1
13804 14262 1
13804 14263 1
18653 18654 1
52271 52273 1
17622 6574 1
16731 55689 1
52271 52272 1
52529 52530 1
39783 39784 1
14272 16334 1
14008 14209 1
43505 43506 1
14008 14211 1
14008 14210 1
38252 38259 1
53997 53999 1
131 4870 1
53997 53998 1
46603 46604 1
22051 3662 1
64142 64270 1
12465 12670 1
59751 59752 1
12465 12671 1
50227 50228 1
12465 12669 1
50753 50754 1
10646 34784 1
23892 23893 1
23282 3368 1
38677 69243 1
6947 6948 1
59751 59753 1
40433 40434 1
24938 66615 1
20958 533 1
15624 16323 1
15624 16324 1
62974 62975 1
17538 17540 1
18172 18484 1
18172 18485 1
18172 18486 1
17538 17539 1
40607 40608 1
57438 57439 1
34528 34529 1
52981 5399 1
42720 42722 1
70977 70979 1
70977 70978 1
70977 70984 1
70977 70983 1
70977 70982 1
42720 42721 1
70977 70981 1
70977 70980 1
36709 36710 1
26308 26310 1
16439 16628 1
16439 16627 1
22376 22377 1
26308 26309 1
11333 11334 1
11425 11427 1
55096 55100 1
55096 55101 1
11425 11426 1
55096 55105 1
55096 55104 1
55096 55103 1
55096 55102 1
14141 18590 1
14141 18591 1
14141 18592 1
14141 18593 1
7402 7403 1
52781 52782 1
52781 52783 1
5240 5652 1
66987 66988 1
5240 5648 1
6045 6046 1
43866 44338 1
16695 19924 1
16695 19925 1
15107 15109 1
15107 15108 1
7695 7919 1
27209 64594 1
71354 71355 1
7695 7920 1
57057 57058 1
28448 28449 1
20798 20799 1
20395 25139 1
30546 30547 1
30546 30548 1
30546 30549 1
15911 40735 1
14356 14418 1
1640 63910 1
14356 14417 1
21025 25075 1
14356 14416 1
50285 50286 1
21025 25077 1
21025 25076 1
21025 25078 1
42822 42823 1
18399 25323 1
64036 64038 1
64036 64037 1
10186 10187 1
298 64092 1
9459 9461 1
9459 9460 1
12386 30118 1
45813 45816 1
30414 30415 1
45813 45815 1
45813 45817 1
30414 30416 1
45813 45814 1
14102 4493 1
9016 9018 1
9016 9019 1
9016 9017 1
30333 30334 1
30333 30335 1
40193 40194 1
9407 9408 1
2542 854 1
23150 23151 1
23150 23154 1
23150 23153 1
23150 23152 1
19891 19892 1
24119 24120 1
22419 23141 1
24119 24121 1
24119 24122 1
24119 24123 1
51627 51628 1
24621 31532 1
62982 62983 1
22419 23156 1
39130 39131 1
61904 61905 1
44590 44595 1
67365 67366 1
3059 3073 1
3059 3075 1
3059 3076 1
3059 3072 1
17459 17460 1
59602 59603 1
59602 59604 1
59602 59605 1
59602 59606 1
3059 3062 1
3059 3061 1
209 2949 1
21689 3654 1
3400 528 1
70104 70273 1
47627 47660 1
16007 29108 1
46775 46777 1
46775 46776 1
2276 2277 1
7116 7118 1
7116 7117 1
17297 17298 1
19261 19262 1
17297 17299 1
16439 16753 1
43934 5617 1
40824 40825 1
56180 56182 1
56180 56181 1
18133 9766 1
18133 9765 1
60011 60012 1
40052 52151 1
40052 52150 1
68906 68907 1
2775 2776 1
48743 48744 1
4074 872 1
26815 26816 1
40052 52149 1
15605 15606 1
25774 47059 1
25774 47058 1
25774 47057 1
32147 32148 1
10038 62335 1
10038 62334 1
10038 62338 1
10038 62339 1
10038 62336 1
10038 62337 1
10038 62340 1
25273 25274 1
5120 5121 1
369 370 1
59955 59956 1
25273 25275 1
54216 54220 1
13756 53353 1
13756 53352 1
54216 54217 1
54216 54218 1
54216 54219 1
18405 18406 1
18405 18407 1
34383 44355 1
60891 61118 1
34383 44353 1
34383 44354 1
34383 44351 1
34383 44352 1
30759 30766 1
30759 30767 1
30759 30768 1
30759 30769 1
30759 30762 1
30759 30763 1
30759 30764 1
30759 30765 1
13804 14477 1
13804 14476 1
30759 30760 1
30759 30761 1
27940 6644 1
22576 22577 1
34374 57487 1
45587 45588 1
50427 50818 1
33932 33933 1
39828 39829 1
66743 66744 1
45600 45601 1
69102 69103 1
70994 70995 1
70994 70996 1
37616 37617 1
37616 37618 1
47933 47934 1
68098 68099 1
27580 4370 1
56712 58220 1
31681 32193 1
39189 44844 1
39189 44846 1
56712 58217 1
56712 58219 1
27430 27431 1
65583 65584 1
55942 55943 1
55942 55944 1
29031 29162 1
14681 62434 1
11053 634 1
14341 14342 1
3532 3533 1
3532 3535 1
3532 3534 1
2043 3764 1
2043 3765 1
17391 9867 1
43595 43596 1
45752 45753 1
59163 59165 1
59163 59164 1
14281 8475 1
45752 45754 1
45752 45755 1
27847 27849 1
27847 27848 1
46836 50428 1
29401 69766 1
29401 69765 1
62726 62739 1
30753 6270 1
14103 54766 1
62726 62741 1
62726 62740 1
53996 53997 1
53996 53999 1
53996 53998 1
26428 41558 1
13025 13028 1
51437 51438 1
13025 13027 1
49106 49109 1
13025 13026 1
49106 49108 1
49106 49107 1
14240 15054 1
14240 15052 1
14240 15053 1
14240 15051 1
49106 49110 1
22044 22045 1
22044 22047 1
22044 22046 1
22044 22048 1
62726 62736 1
62726 62735 1
62726 62738 1
62726 62737 1
31354 31355 1
20292 20293 1
20292 20296 1
20292 20297 1
20292 20294 1
20292 20295 1
61404 61405 1
23779 3884 1
23779 3883 1
53617 53618 1
39493 68739 1
46072 46302 1
44115 9715 1
27169 32815 1
44060 602 1
41763 41764 1
54897 7061 1
29691 29692 1
41763 41768 1
41763 41765 1
31450 50485 1
23778 32749 1
27200 27201 1
27200 27202 1
27200 27203 1
23778 32747 1
23778 32748 1
44159 8644 1
16439 16909 1
23778 32751 1
23778 32750 1
18872 18873 1
20545 22306 1
20545 22307 1
20545 22308 1
26921 26924 1
26921 26923 1
26921 26922 1
48037 52198 1
48037 52199 1
31115 31116 1
37319 69267 1
43952 45424 1
11386 63304 1
37629 37630 1
2892 2893 1
27104 64864 1
27104 64865 1
33376 33377 1
14834 14851 1
14834 14852 1
27104 64862 1
8737 8738 1
7395 7396 1
17030 17031 1
61 63 1
61 62 1
29464 29466 1
29464 29465 1
69556 69557 1
10699 10923 1
40924 40926 1
36982 36983 1
40924 40925 1
15569 9954 1
38625 39391 1
38625 39390 1
15163 15164 1
3053 45554 1
3053 45555 1
16856 16940 1
16856 16941 1
27036 3974 1
27036 3973 1
5666 6122 1
43829 43830 1
12082 29670 1
38677 69127 1
38677 69126 1
12082 29668 1
12082 29669 1
62760 62761 1
62760 62765 1
62760 62764 1
62760 62763 1
62760 62762 1
62760 62766 1
12856 12857 1
18051 18052 1
51051 51052 1
51051 51053 1
10175 9716 1
31168 31175 1
31168 31173 1
31168 31174 1
31168 31170 1
29031 29032 1
12221 8037 1
15624 16044 1
31168 31169 1
55279 55280 1
55279 55281 1
18254 18256 1
18254 18255 1
2319 2660 1
2319 2662 1
2319 2661 1
48037 52200 1
55279 55282 1
12546 52881 1
38970 53146 1
15516 41639 1
56348 56350 1
56348 56351 1
27300 27301 1
27300 27302 1
27300 27303 1
56348 56349 1
43177 43178 1
46683 46684 1
19136 19137 1
38241 38243 1
38241 38242 1
21136 21137 1
13727 14204 1
10301 10302 1
27300 27304 1
27300 27305 1
14790 53592 1
14790 53591 1
2319 2658 1
48950 48952 1
2319 2659 1
48950 48951 1
67087 7088 1
56222 56223 1
56222 56224 1
37423 58357 1
5971 5973 1
62718 62719 1
5971 5972 1
50416 50417 1
66908 66909 1
32911 32912 1
23778 32260 1
41452 41458 1
41452 41456 1
41452 41457 1
41452 41454 1
41452 41455 1
41452 41453 1
9807 9808 1
9807 9809 1
23778 32258 1
4222 43879 1
23778 32259 1
9982 9983 1
11870 11871 1
36534 644 1
43866 44057 1
71354 71832 1
54423 54424 1
62727 62728 1
4222 43880 1
11386 63618 1
11386 63619 1
39914 39915 1
66266 66267 1
46827 46828 1
15166 53196 1
15166 53197 1
51692 51693 1
13748 14443 1
2043 3110 1
14283 8475 1
31456 36931 1
31456 36930 1
70207 70208 1
12962 36660 1
49349 49536 1
13814 13815 1
49349 49534 1
49349 49535 1
13814 13817 1
13814 13816 1
37096 37098 1
37096 37097 1
16165 16169 1
16165 16167 1
16165 16168 1
10659 10660 1
16165 16166 1
45487 45488 1
70740 70894 1
22491 22492 1
52777 52778 1
38025 38026 1
8483 8484 1
8483 8485 1
49349 49551 1
49349 49550 1
45600 45809 1
41383 941 1
36843 5878 1
45600 45816 1
45600 45815 1
45600 45817 1
45600 45813 1
45600 45814 1
27851 5054 1
18783 18784 1
19744 36529 1
19744 36527 1
19744 36528 1
19744 36525 1
19744 36526 1
45976 46835 1
45976 46834 1
19744 36524 1
19744 36522 1
45976 46836 1
62667 62668 1
28146 7775 1
51450 51452 1
51450 51453 1
51450 51451 1
17861 17864 1
17861 17863 1
17861 17865 1
17861 17862 1
55949 8474 1
11624 11630 1
11624 11631 1
59053 59054 1
59053 59055 1
17834 21980 1
19086 19354 1
19086 19355 1
19086 19356 1
11624 11627 1
11624 11626 1
11624 11625 1
11624 11629 1
11624 11628 1
23597 31444 1
13743 69387 1
55376 55377 1
55376 55378 1
2980 738 1
2980 728 1
71530 71531 1
2571 48427 1
12082 12736 1
61610 61611 1
19967 19974 1
12213 12639 1
71622 71623 1
9274 9275 1
38166 38169 1
38166 38168 1
38166 38167 1
2999 45019 1
63236 63237 1
17054 17055 1
38166 38186 1
38166 38185 1
23385 27169 1
42268 43047 1
42268 43046 1
42268 43045 1
42268 43044 1
56954 56955 1
23432 5900 1
2043 3109 1
27039 27041 1
27039 27040 1
27039 27042 1
24691 24692 1
40616 56518 1
40616 56517 1
24691 24693 1
7749 7756 1
7749 7757 1
7749 7754 1
7749 7755 1
7749 7752 1
7749 7753 1
7749 7750 1
7749 7751 1
67907 67908 1
57539 57540 1
2319 2721 1
2319 2722 1
2319 2723 1
53323 53324 1
40616 56558 1
17629 17726 1
17629 17727 1
17629 17728 1
17629 17729 1
14947 17404 1
57952 58917 1
22075 46068 1
22075 46069 1
18540 18542 1
18540 18541 1
29636 29638 1
29636 29637 1
27239 41356 1
27239 41355 1
50510 50511 1
2573 43865 1
2999 45073 1
18346 18348 1
18346 18347 1
60678 6132 1
70740 70941 1
70740 70940 1
22419 23501 1
22419 23500 1
70740 70943 1
70740 70942 1
13434 28712 1
5240 5244 1
5240 5243 1
5240 5242 1
5240 5241 1
16286 2098 1
16312 16313 1
28202 28985 1
28202 28982 1
38001 38002 1
38001 38003 1
1886 1887 1
22419 23546 1
22419 23545 1
22431 24488 1
16269 21723 1
45600 45751 1
45600 45754 1
45600 45755 1
45600 45752 1
45600 45753 1
29242 29243 1
54919 54920 1
29242 29245 1
29242 29244 1
21203 22634 1
9476 9477 1
49349 49675 1
49349 49676 1
49349 49673 1
49349 49674 1
51766 53623 1
27115 27116 1
27115 27117 1
49349 49672 1
56489 56490 1
56489 56491 1
13190 3382 1
5879 5888 1
28322 28324 1
28322 28323 1
14191 14192 1
14191 14193 1
48328 48329 1
48328 48330 1
68821 68822 1
19086 19427 1
19086 19426 1
5615 5616 1
35286 61539 1
35286 61538 1
35286 61537 1
37581 45045 1
37581 45044 1
56720 56721 1
24128 45838 1
47471 47472 1
47471 47473 1
47471 47474 1
31762 31763 1
60636 60638 1
17438 20559 1
2999 45102 1
60636 60637 1
19193 19194 1
35603 43651 1
49349 49578 1
56379 68198 1
56379 68197 1
46836 50315 1
22937 24330 1
2573 43782 1
8865 8868 1
8865 8867 1
8865 8866 1
37509 37545 1
37509 37546 1
10545 68258 1
10545 68259 1
7055 7056 1
48774 48775 1
10402 10403 1
40633 573 1
62991 62992 1
62991 62993 1
1445 1446 1
20834 44148 1
1445 1447 1
40624 40625 1
14843 6655 1
5021 5022 1
46254 717 1
67533 67534 1
10318 16938 1
10318 16937 1
31102 32032 1
21799 21801 1
21799 21800 1
28664 28665 1
28664 28666 1
18461 18462 1
18461 18463 1
36893 66752 1
36893 66753 1
17211 24141 1
17211 24140 1
39097 68740 1
39097 68741 1
51514 56849 1
23778 32442 1
23778 32443 1
23778 32441 1
52902 8066 1
23778 32444 1
30638 60610 1
30638 60612 1
30638 60611 1
30638 60613 1
22212 70799 1
19006 58926 1
22212 70798 1
19006 58927 1
37096 37254 1
22212 70796 1
22212 70797 1
37972 38335 1
49497 49498 1
37972 38329 1
37972 38330 1
13804 14039 1
37972 38331 1
24903 3992 1
58578 58579 1
58578 58581 1
58578 58580 1
21229 5637 1
19744 36767 1
19744 36768 1
43887 43888 1
50416 50646 1
24898 46151 1
11863 11865 1
11863 11866 1
11863 11864 1
39123 39299 1
56370 56371 1
41720 4731 1
24867 32458 1
24867 32459 1
12245 57501 1
12245 57500 1
64890 64891 1
10567 10568 1
42281 42282 1
23597 31274 1
10567 10569 1
34003 34006 1
10567 10571 1
34003 34005 1
10567 10570 1
34003 34004 1
62100 62101 1
3607 61645 1
37452 4401 1
3607 61644 1
67529 8678 1
13830 13831 1
13830 13832 1
24128 45990 1
66329 68212 1
18751 4223 1
66329 68215 1
66329 68216 1
66329 68213 1
66329 68214 1
26880 5840 1
16277 16280 1
16277 16281 1
12280 61024 1
66329 68204 1
42268 43274 1
7060 7061 1
29023 29024 1
16277 16279 1
16277 16278 1
67797 67798 1
33619 43086 1
19086 19125 1
19086 19126 1
43472 43473 1
69407 69408 1
48065 48068 1
48065 48067 1
48065 48066 1
68902 68903 1
22778 9715 1
53767 53768 1
53767 53769 1
16439 16440 1
19744 36722 1
19744 36721 1
38117 38118 1
38117 38119 1
28945 28946 1
28945 28947 1
20312 66799 1
16439 16462 1
16439 16480 1
20312 66789 1
20312 66784 1
10898 10906 1
10898 10901 1
10898 10902 1
16439 16478 1
10898 10903 1
16439 16479 1
10898 10904 1
10898 10905 1
52999 53000 1
52999 53001 1
54258 54259 1
54822 54824 1
54822 54823 1
38166 38361 1
38166 38362 1
26632 26634 1
26632 26633 1
1127 64990 1
69929 69930 1
69335 9821 1
2930 71301 1
25666 27785 1
5740 8493 1
42040 42041 1
42040 42043 1
42040 42042 1
10518 10519 1
17431 57659 1
1835 52205 1
4295 4307 1
4295 4305 1
4295 4306 1
4295 4303 1
4295 4304 1
4295 4301 1
4295 4302 1
7847 7848 1
4295 4300 1
45686 45688 1
33846 33847 1
38678 38679 1
45686 45687 1
39123 39300 1
58347 63504 1
16482 16486 1
16482 16484 1
21104 25683 1
16482 16485 1
58347 63505 1
58347 63506 1
16482 16483 1
36893 66685 1
16438 17003 1
26657 26817 1
26657 26818 1
2536 33409 1
13351 36983 1
44525 44528 1
44525 44527 1
44525 44526 1
28889 51097 1
28889 51098 1
28889 51099 1
14319 14322 1
66190 66191 1
14319 14320 1
14319 14321 1
47093 47095 1
47093 47094 1
23675 23676 1
30638 60535 1
30638 60536 1
30638 60537 1
30638 60541 1
30638 60542 1
52977 52991 1
29883 35216 1
41316 58839 1
64567 64568 1
64567 64569 1
9747 9748 1
32642 54182 1
32642 54181 1
32642 54183 1
20313 23944 1
16694 16695 1
70740 70792 1
42268 43113 1
42268 43114 1
34819 34820 1
34819 34821 1
34819 34822 1
7847 7899 1
68983 69471 1
40227 57507 1
20349 20350 1
69838 69839 1
38166 38291 1
38166 38292 1
49349 49351 1
31093 57964 1
21750 21751 1
31093 57965 1
62236 62238 1
62236 62237 1
66329 68339 1
2708 2709 1
46685 46686 1
23837 2423 1
21951 22822 1
29978 29979 1
6860 6862 1
6860 6861 1
57319 57416 1
36618 36620 1
33690 33696 1
16439 16550 1
19744 36836 1
19744 36835 1
19744 36834 1
19744 36833 1
36618 36621 1
39109 39111 1
28779 28780 1
39109 39110 1
28779 28781 1
25948 26207 1
23597 31320 1
19143 19144 1
27527 27528 1
36618 36619 1
23597 31319 1
25313 5355 1
5742 5743 1
2708 2765 1
16439 16549 1
2708 2768 1
2708 2769 1
2708 2766 1
2708 2767 1
32935 32936 1
44904 44905 1
21092 21093 1
63946 63947 1
2708 2772 1
2708 2771 1
2708 2770 1
25277 3881 1
4295 4299 1
25277 3883 1
4295 4297 1
4295 4298 1
4295 4296 1
13351 36939 1
33690 33691 1
12799 2014 1
62066 62067 1
50510 50672 1
40931 40932 1
37542 37544 1
65524 7388 1
37542 37543 1
35342 7993 1
13402 13405 1
13402 13404 1
13402 13403 1
26112 26295 1
20236 31153 1
37757 37758 1
13063 681 1
22700 36103 1
22700 36104 1
13063 680 1
22700 36102 1
6476 6498 1
42072 42073 1
24274 46954 1
57504 57527 1
57504 57526 1
